  -10.000000000000000       -9.1202862068843760E-002
  -9.9687500000000000       -9.4779423246647357E-002
  -9.9375000000000000       -9.4787485586301123E-002
  -9.9062500000000000       -9.4796296929514134E-002
  -9.8750000000000000       -9.4805853451631200E-002
  -9.8437500000000000       -9.4816150400483357E-002
  -9.8125000000000000       -9.4827182104689614E-002
  -9.7812500000000000       -9.4838941982976127E-002
  -9.7500000000000000       -9.4851422555722209E-002
  -9.7187500000000000       -9.4864615457412760E-002
  -9.6875000000000000       -9.4878511451710640E-002
  -9.6562500000000000       -9.4893100446901663E-002
  -9.6250000000000000       -9.4908371513902440E-002
  -9.5937500000000000       -9.4924312905369609E-002
  -9.5625000000000000       -9.4940912075766423E-002
  -9.5312500000000000       -9.4958155703649752E-002
  -9.5000000000000000       -9.4976029714928231E-002
  -9.4687500000000000       -9.4994519307147945E-002
  -9.4375000000000000       -9.5013608975259761E-002
  -9.4062500000000000       -9.5033282539018646E-002
  -9.3750000000000000       -9.5053523170409590E-002
  -9.3437500000000000       -9.5074313423151299E-002
  -9.3125000000000000       -9.5095635262566841E-002
  -9.2812500000000000       -9.5117470096477127E-002
  -9.2500000000000000       -9.5139798807371306E-002
  -9.2187500000000000       -9.5162601784405415E-002
  -9.1875000000000000       -9.5185858957108849E-002
  -9.1562500000000000       -9.5209549829216061E-002
  -9.1250000000000000       -9.5233653512727001E-002
  -9.0937500000000000       -9.5258148763114434E-002
  -9.0625000000000000       -9.5283014014280479E-002
  -9.0312500000000000       -9.5308227414742389E-002
  -9.0000000000000000       -9.5333766862534530E-002
  -8.9687500000000000       -9.5359610041723858E-002
  -8.9375000000000000       -9.5385734458410434E-002
  -8.9062500000000000       -9.5412117476627048E-002
  -8.8750000000000000       -9.5438736354125697E-002
  -8.8437500000000000       -9.5465568278642610E-002
  -8.8125000000000000       -9.5492590402919450E-002
  -8.7812500000000000       -9.5519779880523195E-002
  -8.7500000000000000       -9.5547113900212574E-002
  -8.7187500000000000       -9.5574569721116567E-002
  -8.6875000000000000       -9.5602124705775199E-002
  -8.6562500000000000       -9.5629756354463621E-002
  -8.6250000000000000       -9.5657442337537826E-002
  -8.5937500000000000       -9.5685160527318791E-002
  -8.5625000000000000       -9.5712889030032972E-002
  -8.5312500000000000       -9.5740606215774640E-002
  -8.5000000000000000       -9.5768290748321064E-002
  -8.4687500000000000       -9.5795921614223220E-002
  -8.4375000000000000       -9.5823478150210958E-002
  -8.4062500000000000       -9.5850940070064380E-002
  -8.3750000000000000       -9.5878287490428357E-002
  -8.3437500000000000       -9.5905500955745029E-002
  -8.3125000000000000       -9.5932561461262278E-002
  -8.2812500000000000       -9.5959450475785552E-002
  -8.2500000000000000       -9.5986149962942427E-002
  -8.2187500000000000       -9.6012642400897102E-002
  -8.1875000000000000       -9.6038910801461860E-002
  -8.1562500000000000       -9.6064938727313531E-002
  -8.1250000000000000       -9.6090710308514460E-002
  -8.0937500000000000       -9.6116210257345153E-002
  -8.0625000000000000       -9.6141423881957205E-002
  -8.0312500000000000       -9.6166337098932075E-002
  -8.0000000000000000       -9.6190936444133041E-002
  -7.9687500000000000       -9.6215209082797459E-002
  -7.9375000000000000       -9.6239142817683573E-002
  -7.9062500000000000       -9.6262726096544807E-002
  -7.8750000000000000       -9.6285948017944892E-002
  -7.8437500000000000       -9.6308798335734414E-002
  -7.8125000000000000       -9.6331267462788167E-002
  -7.7812500000000000       -9.6353346472804996E-002
  -7.7500000000000000       -9.6375027101268940E-002
  -7.7187500000000000       -9.6396301745360957E-002
  -7.6875000000000000       -9.6417163462324595E-002
  -7.6562500000000000       -9.6437605966815165E-002
  -7.6250000000000000       -9.6457623627242736E-002
  -7.5937500000000000       -9.6477211460854098E-002
  -7.5625000000000000       -9.6496365127898692E-002
  -7.5312500000000000       -9.6515080924693589E-002
  -7.5000000000000000       -9.6533355775582128E-002
  -7.4687500000000000       -9.6551187224270349E-002
  -7.4375000000000000       -9.6568573423767706E-002
  -7.4062500000000000       -9.6585513125974520E-002
  -7.3750000000000000       -9.6602005670089613E-002
  -7.3437500000000000       -9.6618050970095626E-002
  -7.3125000000000000       -9.6633649502081628E-002
  -7.2812500000000000       -9.6648802290289909E-002
  -7.2500000000000000       -9.6663510892640261E-002
  -7.2187500000000000       -9.6677777385795041E-002
  -7.1875000000000000       -9.6691604349433233E-002
  -7.1562500000000000       -9.6704994850434087E-002
  -7.1250000000000000       -9.6717952425815754E-002
  -7.0937500000000000       -9.6730481065841104E-002
  -7.0625000000000000       -9.6742585196755618E-002
  -7.0312500000000000       -9.6754269662682496E-002
  -7.0000000000000000       -9.6765539707868969E-002
  -6.9687500000000000       -9.6776400957823167E-002
  -6.9375000000000000       -9.6786859401283301E-002
  -6.9062500000000000       -9.6796921371172240E-002
  -6.8750000000000000       -9.6806593525596230E-002
  -6.8437500000000000       -9.6815882829189112E-002
  -6.8125000000000000       -9.6824796533979532E-002
  -6.7812500000000000       -9.6833342160074581E-002
  -6.7500000000000000       -9.6841527477280989E-002
  -6.7187500000000000       -9.6849360485522451E-002
  -6.6875000000000000       -9.6856849396255024E-002
  -6.6562500000000000       -9.6864002614067773E-002
  -6.6250000000000000       -9.6870828717716032E-002
  -6.5937500000000000       -9.6877336441925935E-002
  -6.5625000000000000       -9.6883534659663817E-002
  -6.5312500000000000       -9.6889432363766348E-002
  -6.5000000000000000       -9.6895038649717685E-002
