  -10.000000000000000        6.57162592E-02
  -9.9687500000000000        6.21492602E-02
  -9.9375000000000000        6.21515363E-02
  -9.9062500000000000        6.21538311E-02
  -9.8750000000000000        6.21561520E-02
  -9.8437500000000000        6.21584915E-02
  -9.8125000000000000        6.21608496E-02
  -9.7812500000000000        6.21632300E-02
  -9.7500000000000000        6.21656291E-02
  -9.7187500000000000        6.21680431E-02
  -9.6875000000000000        6.21704794E-02
  -9.6562500000000000        6.21729344E-02
  -9.6250000000000000        6.21754043E-02
  -9.5937500000000000        6.21778928E-02
  -9.5625000000000000        6.21803999E-02
  -9.5312500000000000        6.21829256E-02
  -9.5000000000000000        6.21854700E-02
  -9.4687500000000000        6.21880330E-02
  -9.4375000000000000        6.21906146E-02
  -9.4062500000000000        6.21932149E-02
  -9.3750000000000000        6.21958338E-02
  -9.3437500000000000        6.21984713E-02
  -9.3125000000000000        6.22011311E-02
  -9.2812500000000000        6.22038096E-02
  -9.2500000000000000        6.22065142E-02
  -9.2187500000000000        6.22092374E-02
  -9.1875000000000000        6.22119829E-02
  -9.1562500000000000        6.22147545E-02
  -9.1250000000000000        6.22175522E-02
  -9.0937500000000000        6.22203723E-02
  -9.0625000000000000        6.22232184E-02
  -9.0312500000000000        6.22260943E-02
  -9.0000000000000000        6.22289963E-02
  -8.9687500000000000        6.22319281E-02
  -8.9375000000000000        6.22348897E-02
  -8.9062500000000000        6.22378811E-02
  -8.8750000000000000        6.22409061E-02
  -8.8437500000000000        6.22439608E-02
  -8.8125000000000000        6.22470528E-02
  -8.7812500000000000        6.22501820E-02
  -8.7500000000000000        6.22533411E-02
  -8.7187500000000000        6.22565411E-02
  -8.6875000000000000        6.22597821E-02
  -8.6562500000000000        6.22630566E-02
  -8.6250000000000000        6.22663759E-02
  -8.5937500000000000        6.22697324E-02
  -8.5625000000000000        6.22731335E-02
  -8.5312500000000000        6.22765757E-02
  -8.5000000000000000        6.22800626E-02
  -8.4687500000000000        6.22835942E-02
  -8.4375000000000000        6.22871704E-02
  -8.4062500000000000        6.22907951E-02
  -8.3750000000000000        6.22944646E-02
  -8.3437500000000000        6.22981824E-02
  -8.3125000000000000        6.23019487E-02
  -8.2812500000000000        6.23057634E-02
  -8.2500000000000000        6.23096302E-02
  -8.2187500000000000        6.23135455E-02
  -8.1875000000000000        6.23175092E-02
  -8.1562500000000000        6.23215288E-02
  -8.1250000000000000        6.23255968E-02
  -8.0937500000000000        6.23297170E-02
  -8.0625000000000000        6.23338893E-02
  -8.0312500000000000        6.23381138E-02
  -8.0000000000000000        6.23423904E-02
  -7.9687500000000000        6.23467192E-02
  -7.9375000000000000        6.23511039E-02
  -7.9062500000000000        6.23555370E-02
  -7.8750000000000000        6.23600222E-02
  -7.8437500000000000        6.23645633E-02
  -7.8125000000000000        6.23691529E-02
  -7.7812500000000000        6.23737946E-02
  -7.7500000000000000        6.23784885E-02
  -7.7187500000000000        6.23832345E-02
  -7.6875000000000000        6.23880289E-02
  -7.6562500000000000        6.23928756E-02
  -7.6250000000000000        6.23977706E-02
  -7.5937500000000000        6.24027103E-02
  -7.5625000000000000        6.24077022E-02
  -7.5312500000000000        6.24127388E-02
  -7.5000000000000000        6.24178238E-02
  -7.4687500000000000        6.24229535E-02
  -7.4375000000000000        6.24281280E-02
  -7.4062500000000000        6.24333434E-02
  -7.3750000000000000        6.24386035E-02
  -7.3437500000000000        6.24439046E-02
  -7.3125000000000000        6.24492429E-02
  -7.2812500000000000        6.24546222E-02
  -7.2500000000000000        6.24600425E-02
  -7.2187500000000000        6.24654926E-02
  -7.1875000000000000        6.24709837E-02
  -7.1562500000000000        6.24765046E-02
  -7.1250000000000000        6.24820590E-02
  -7.0937500000000000        6.24876432E-02
  -7.0625000000000000        6.24932572E-02
  -7.0312500000000000        6.24988973E-02
  -7.0000000000000000        6.25045672E-02
  -6.9687500000000000        6.25102594E-02
  -6.9375000000000000        6.25159740E-02
  -6.9062500000000000        6.25217110E-02
  -6.8750000000000000        6.25274628E-02
  -6.8437500000000000        6.25332370E-02
  -6.8125000000000000        6.25390261E-02
  -6.7812500000000000        6.25448301E-02
  -6.7500000000000000        6.25506490E-02
  -6.7187500000000000        6.25564754E-02
  -6.6875000000000000        6.25623167E-02
  -6.6562500000000000        6.25681579E-02
  -6.6250000000000000        6.25740141E-02
  -6.5937500000000000        6.25798702E-02
  -6.5625000000000000        6.25857264E-02
  -6.5312500000000000        6.25915825E-02
